baryon_density,pressure,energy_density
1.5471200000000012e15,4.089911711858857e14,1.9238506410528588e15
1.5504400000000012e15,4.107307108319682e14,1.9288807677228242e15
1.5537600000000012e15,4.124742065739495e14,1.9339146137072235e15
1.5570800000000012e15,4.14221658709272e14,1.9389521793150148e15
1.5604000000000012e15,4.15973067530091e14,1.943993464855095e15
1.5637200000000012e15,4.17728433323337e14,1.949038470636295e15
1.5670400000000012e15,4.194877563707925e14,1.9540871969673585e15
1.5703600000000012e15,4.212510369491601e14,1.959139644156934e15
1.5736800000000012e15,4.2301827533013094e14,1.9641958125135538e15
1.5770000000000012e15,4.247894717804505e14,1.969255702345637e15
1.5803200000000012e15,4.265646265619886e14,1.9743193139614565e15
1.5836400000000012e15,4.283437399318014e14,1.9793866476691445e15
1.5869600000000012e15,4.301256267235958e14,1.9844577142455535e15
1.5902800000000012e15,4.318973433459986e14,1.9895326136660475e15
1.5936000000000012e15,4.3366434557707875e14,1.9946112701626038e15
1.5969200000000012e15,4.354292734873015e14,1.9996936448009238e15
1.6002400000000012e15,4.3719325865954194e14,2.0047797160662035e15
1.6035600000000012e15,4.389569784136988e14,2.0098694685215645e15
1.6068800000000012e15,4.4072089637529275e14,2.0149628899389675e15
1.6102000000000012e15,4.4248535508036544e14,2.0200599701015792e15
1.6135200000000012e15,4.442506205546424e14,2.0251607001840978e15
1.6168400000000012e15,4.460169068385862e14,2.0302650723884852e15
1.6201600000000012e15,4.4778439075688756e14,2.035373079710628e15
1.6234800000000012e15,4.495532214183508e14,2.04048471578128e15
1.6268000000000012e15,4.5132349321268275e14,2.0455999813578438e15
1.6301200000000012e15,4.530931653968029e14,2.050719295509759e15
1.6334400000000012e15,4.5486307084718906e14,2.0558425060176642e15
1.6367600000000012e15,4.566338740254127e14,2.060969492555595e15
1.6400800000000012e15,4.5840587771668194e14,2.066100204940055e15
1.6434000000000012e15,4.601792838774065e14,2.0712346117591828e15
1.6467200000000012e15,4.6195424517824994e14,2.0763726903638255e15
1.6500400000000012e15,4.6373088467989925e14,2.0815144231270398e15
1.6533600000000012e15,4.655093054882299e14,2.0866597956571795e15
1.6566800000000012e15,4.672895962412494e14,2.091808795812977e15
1.660000000000001e15,4.690718345475917e14,2.0969614131061288e15
1.663320000000001e15,4.7085608929718406e14,2.1021176383129728e15
1.666640000000001e15,4.726424222971522e14,2.10727746320844e15
1.669960000000001e15,4.7443088947756506e14,2.1124408803761362e15
1.673280000000001e15,4.7622154180884606e14,2.117607883068091e15
1.676600000000001e15,4.780144260179636e14,2.1227784650983758e15
1.679920000000001e15,4.7980958515945444e14,2.127952620760448e15
1.6832400000000012e15,4.8160705907878744e14,2.1331303447617172e15
1.6865600000000012e15,4.8340688479400475e14,2.1383116321708162e15
1.6898800000000012e15,4.8520909681407306e14,2.1434964783744972e15
1.6932000000000012e15,4.8701372740739194e14,2.148684879041944e15
1.6965200000000012e15,4.888208068304263e14,2.1538768300948792e15
1.6998400000000012e15,4.906303635240762e14,2.159072327682253e15
1.7031600000000012e15,4.9244242428357606e14,2.16427136815865e15
1.7064800000000012e15,4.942570144064957e14,2.1694739480656852e15
1.7098000000000012e15,4.96074157822453e14,2.1746800641158718e15
1.7131200000000012e15,4.9789387720741125e14,2.1798897131785342e15
1.7164400000000012e15,4.997161940849042e14,2.1851028922674325e15
1.7197600000000012e15,5.0154112891608506e14,2.1903195985298188e15
1.7230800000000012e15,5.0336870118017456e14,2.1955398292367355e15
1.7264000000000012e15,5.051989294466121e14,2.2007635817743345e15
1.7297200000000012e15,5.070318314399866e14,2.205990853636117e15
1.7330400000000012e15,5.088674240986735e14,2.2112216424159388e15
1.7363600000000012e15,5.107057236279441e14,2.2164559458016878e15
1.7396800000000012e15,5.1254674554821644e14,2.22169376156956e15
1.7430000000000012e15,5.1439050473900106e14,2.226935087578849e15
1.7463200000000012e15,5.162370154790293e14,2.2321799217671898e15
1.7496400000000012e15,5.180862914829908e14,2.2374282621462055e15
1.7529600000000012e15,5.1993834593523294e14,2.2426801067975202e15
1.7562800000000012e15,5.2179319152074594e14,2.2479354538690795e15
1.7596000000000012e15,5.2365084045370325e14,2.253194301571769e15
1.7629200000000012e15,5.255113045038097e14,2.25845664817627e15
1.7662400000000012e15,5.2737459502065694e14,2.263722492010177e15
1.7695600000000012e15,5.292407229562933e14,2.268991831455293e15
1.7728800000000012e15,5.311096988861549e14,2.274264664945123e15
1.7762000000000012e15,5.329815330285161e14,2.2795409909625475e15
1.7795200000000012e15,5.348562352625989e14,2.284820808037646e15
1.7828400000000012e15,5.367338151454397e14,2.2901041147456495e15
1.7861600000000012e15,5.386142819276396e14,2.2953909097050445e15
1.7894800000000012e15,5.404976445680737e14,2.300681191575781e15
1.7928000000000012e15,5.42383911747663e14,2.305974959057589e15
1.7961200000000012e15,5.4427309188226956e14,2.3112722108884045e15
1.7994400000000012e15,5.461651931347913e14,2.316572945842878e15
1.8027600000000012e15,5.480602234265213e14,2.3218771627309745e15
1.8060800000000012e15,5.4995819044782225e14,2.327184860396642e15
1.8094000000000012e15,5.518591016681717e14,2.3324960377165705e15
1.8127200000000012e15,5.537629643456219e14,2.3378106935989995e15
1.8160400000000012e15,5.556697855357193e14,2.3431288269825945e15
1.8193600000000012e15,5.5757957209992325e14,2.3484504368353915e15
1.8226800000000012e15,5.594923307135555e14,2.3537755221537805e15
1.8260000000000012e15,5.6140806787331125e14,2.3591040819615445e15
1.8293200000000012e15,5.633267899043791e14,2.3644361153089515e15
1.8326400000000012e15,5.652485029671658e14,2.3697716212718845e15
1.8359600000000012e15,5.671732130636801e14,2.3751105989510135e15
1.8392800000000012e15,5.691009260435874e14,2.3804530474710065e15
1.8426000000000012e15,5.710316476099471e14,2.3857989659797795e15
1.8459200000000012e15,5.729653833246752e14,2.391148353647771e15
1.8492400000000012e15,5.74902138613725e14,2.3965012096672635e15
1.8525600000000012e15,5.768419187720186e14,2.4018575332517255e15
1.8558800000000012e15,5.787847289681438e14,2.407217323635171e15
1.8592000000000012e15,5.807305742488191e14,2.4125805800715795e15
1.8625200000000012e15,5.826794595431602e14,2.4179473018342975e15
1.8658400000000012e15,5.846313896667339e14,2.4233174882154985e15
1.8691600000000012e15,5.865863693254402e14,2.42869113852565e15
1.8724800000000012e15,5.885444031192078e14,2.4340682520930005e15
1.8758000000000012e15,5.9050549554553e14,2.4394488282630965e15
1.8791200000000012e15,5.924696510028412e14,2.444832866398304e15
1.8824400000000012e15,5.944368737937474e14,2.450220365877365e15
1.8857600000000012e15,5.964071681281141e14,2.4556113260949575e15
1.8890800000000012e15,5.983805381260271e14,2.461005746461278e15
1.8924000000000012e15,6.003569878206219e14,2.4664036264016365e15
1.8957200000000012e15,6.023365211607965e14,2.4718049653560725e15
1.8990400000000012e15,6.043191420138204e14,2.4772097627789765e15
1.9023600000000012e15,6.063048541678189e14,2.482618018138729e15
1.9056800000000012e15,6.08293661334178e14,2.4880297309173525e15
1.9090000000000012e15,6.102855671498326e14,2.493444900610175e15
1.9123200000000012e15,6.122805751794818e14,2.4988635267255095e15
1.9156400000000012e15,6.142786889177035e14,2.504285608784327e15
1.9189600000000012e15,6.162799117909922e14,2.509711146319973e15
1.9222800000000012e15,6.182842471597255e14,2.5151401388778515e15
1.9256000000000012e15,6.202916983200366e14,2.5205725860151625e15
1.9289200000000012e15,6.223022685056414e14,2.526008487300613e15
1.9322400000000012e15,6.243159608895731e14,2.5314478423141525e15
1.9355600000000012e15,6.263327785858711e14,2.5368906506467275e15
1.9388800000000012e15,6.283527246511958e14,2.542336911900016e15
1.9422000000000012e15,6.30375802086392e14,2.547786625686196e15
1.9455200000000012e15,6.324020138379922e14,2.553239791627709e15
1.9488400000000012e15,6.34431362799671e14,2.558696409357036e15
1.9521600000000012e15,6.364638518136382e14,2.564156478516468e15
1.9554800000000012e15,6.384994836719961e14,2.569619998757902e15
1.9588000000000012e15,6.405382611180404e14,2.5750869697426285e15
1.9621200000000012e15,6.425801868475199e14,2.5805573911411335e15
1.9654400000000015e15,6.446252635098514e14,2.586031262632901e15
1.9687600000000015e15,6.466734937092978e14,2.5915085839062195e15
1.9720800000000015e15,6.487248800061005e14,2.596989354658008e15
1.9754000000000015e15,6.507794249175795e14,2.6024735745936215e15
1.9787200000000015e15,6.528371309191955e14,2.607961243426689e15
1.9820400000000015e15,6.548980004455751e14,2.6134523608789435e15
1.9853600000000015e15,6.569620358915051e14,2.618946926680047e15
1.9886800000000015e15,6.590292396128959e14,2.62444494056744e15
1.9920000000000015e15,6.610996139277145e14,2.629946402286179e15
1.9953200000000015e15,6.6317316111688e14,2.635451311588791e15
1.9986400000000015e15,6.652498834251422e14,2.6409596682351165e15
2.0019600000000015e15,6.673297830619295e14,2.646471471992174e15
2.0052800000000015e15,6.694128622021632e14,2.6519867226340185e15
2.0086000000000015e15,6.714991229870592e14,2.657505419941598e15
2.0119200000000015e15,6.735885675248946e14,2.6630275637026225e15
2.0152400000000015e15,6.756811978917548e14,2.6685531537114395e15
2.0185600000000015e15,6.777770161322658e14,2.674082189768905e15
2.0218800000000015e15,6.7987602426029e14,2.6796146716822535e15
2.0252000000000015e15,6.819782242596118e14,2.6851505992649875e15
2.0285200000000015e15,6.840836180846035e14,2.690689972336751e15
2.0318400000000015e15,6.861922076608668e14,2.696232790723222e15
2.0351600000000015e15,6.883039948858588e14,2.7017790542559935e15
2.0384800000000015e15,6.904189816294962e14,2.7073287627724715e15
2.0418000000000015e15,6.925371697347516e14,2.7128819161157605e15
2.0451200000000015e15,6.946585610182229e14,2.7184385141345695e15
2.0484400000000015e15,6.967831572706914e14,2.7239985566830985e15
2.0517600000000015e15,6.989109602576624e14,2.729562043620947e15
2.0550800000000015e15,7.010419717198958e14,2.7351289748130135e15
2.0584000000000015e15,7.031761933739138e14,2.740699350129402e15
2.0617200000000015e15,7.053136269125056e14,2.7462731694453305e15
2.0650400000000015e15,7.074542740052068e14,2.7518504326410335e15
2.0683600000000015e15,7.095981362987734e14,2.7574311396016875e15
2.0716800000000015e15,7.117452154176414e14,2.7630152902173035e15
2.0750000000000015e15,7.138955129643745e14,2.7686028843826625e15
2.0783200000000015e15,7.160490305200996e14,2.774193921997221e15
2.0816400000000015e15,7.182057696449285e14,2.7797884029650335e15
2.0849600000000015e15,7.203657318783758e14,2.7853863271946695e15
2.0882800000000015e15,7.225289187397556e14,2.7909876945991405e15
2.0916000000000015e15,7.246953317285782e14,2.796592505095821e15
2.0949200000000015e15,7.268649723249286e14,2.802200758606377e15
2.0982400000000015e15,7.290378419898429e14,2.807812455056688e15
2.1015600000000015e15,7.312139421656672e14,2.8134275943767815e15
2.1048800000000015e15,7.333932742764151e14,2.8190461765007575e15
2.1082000000000015e15,7.355758397281082e14,2.824668201366722e15
2.1115200000000015e15,7.377616399091208e14,2.830293668916724e15
2.1148400000000015e15,7.399506761904985e14,2.835922579096683e15
2.1181600000000015e15,7.42142949926289e14,2.841554931856328e15
2.1214800000000015e15,7.443384624538426e14,2.8471907271491325e15
2.1248000000000015e15,7.465372150941298e14,2.852829964932261e15
2.1281200000000015e15,7.487392091520305e14,2.858472645166494e15
2.1314400000000015e15,7.509444459166268e14,2.8641187678161795e15
2.1347600000000015e15,7.531529266614904e14,2.8697683328491665e15
2.1380800000000015e15,7.553646526449562e14,2.8754213402367585e15
2.1414000000000015e15,7.575796251103924e14,2.8810777899536495e15
2.1447200000000015e15,7.59797845286469e14,2.886737681977866e15
2.1480400000000015e15,7.62019314387412e14,2.8924010162907255e15
2.1513600000000015e15,7.642440336132588e14,2.8980677928767665e15
2.1546800000000015e15,7.664720041501006e14,2.903738011723714e15
