baryon_density,pressure,energy_density
1.5006400000000012e15,5.823884899512498e14,1.9601413527906e15
1.5039600000000012e15,5.848104702116642e14,1.9657846130402212e15
1.5072800000000012e15,5.872318592212285e14,1.9714331953059038e15
1.5106000000000012e15,5.896529547680278e14,1.9770870907011275e15
1.5139200000000012e15,5.920740249489325e14,1.9827462907981598e15
1.5172400000000012e15,5.944953124758352e14,1.9884107875930348e15
1.5205600000000012e15,5.969170381720339e14,1.9940805734740608e15
1.5238800000000012e15,5.993394038428918e14,1.9997556411934468e15
1.5272000000000012e15,6.017625946564236e14,2.0054359838416615e15
1.5305200000000012e15,6.041867811353248e14,2.011121594824187e15
1.5338400000000012e15,6.066121208375336e14,2.016812467840393e15
1.5371600000000012e15,6.090387597846089e14,2.0225085968642798e15
1.5404800000000012e15,6.114668336840306e14,2.028209976126839e15
1.5438000000000012e15,6.138964689817364e14,2.0339166000998975e15
1.5471200000000012e15,6.163277837736822e14,2.0396284634812298e15
1.5504400000000012e15,6.187608885995475e14,2.0453455611808235e15
1.5537600000000012e15,6.211958871372282e14,2.0510678883081595e15
1.5570800000000012e15,6.236328768133409e14,2.0567954401604002e15
1.5604000000000012e15,6.260719493422008e14,2.062528212211388e15
1.5637200000000012e15,6.285131912035798e14,2.0682662001013618e15
1.5670400000000012e15,6.309566840678048e14,2.0740093996273288e15
1.5703600000000012e15,6.334025051753534e14,2.0797578067340015e15
1.5736800000000012e15,6.358507276769626e14,2.085511417505255e15
1.5770000000000012e15,6.383014209393496e14,2.0912702281560438e15
1.5803200000000012e15,6.40754650820841e14,2.0970342350247188e15
1.5836400000000012e15,6.432104799206242e14,2.102803434565708e15
1.5869600000000012e15,6.456689678047626e14,2.108577823342513e15
1.5902800000000012e15,6.481301712116988e14,2.1143573980209765e15
1.5936000000000012e15,6.505941442396142e14,2.1201421553627832e15
1.5969200000000012e15,6.530609385176741e14,2.125932092219164e15
1.6002400000000012e15,6.555306033629482e14,2.131727205524751e15
1.6035600000000012e15,6.580031859245741e14,2.1375274922915642e15
1.6068800000000012e15,6.604787313165296e14,2.1433329496030818e15
1.6102000000000012e15,6.629572827402429e14,2.1491435746083582e15
1.6135200000000012e15,6.654388815981075e14,2.1549593645161522e15
1.6168400000000012e15,6.679235675988821e14,2.1607803165890282e15
1.6201600000000012e15,6.704113788558335e14,2.1666064281373745e15
1.6234800000000012e15,6.729023519784229e14,2.1724376965132982e15
1.6268000000000012e15,6.753965221582446e14,2.1782741191043368e15
1.6301200000000012e15,6.778939232498959e14,2.1841156933269365e15
1.6334400000000012e15,6.803945878473922e14,2.189962416619592e15
1.6367600000000012e15,6.82898547356732e14,2.1958142864356208e15
1.6400800000000012e15,6.854058320651782e14,2.201671300235411e15
1.6434000000000012e15,6.879164712078326e14,2.2075334554780745e15
1.6467200000000012e15,6.904304930320735e14,2.2134007496123378e15
1.6500400000000012e15,6.929479248604618e14,2.219273180066513e15
1.6533600000000012e15,6.95468793152771e14,2.2251507442373288e15
1.6566800000000012e15,6.979931235678255e14,2.2310334394773608e15
1.660000000000001e15,7.00520941025998e14,2.2369212630807365e15
1.663320000000001e15,7.030522697733049e14,2.2428142122666852e15
1.666640000000001e15,7.055871334482434e14,2.248712284160388e15
1.669960000000001e15,7.081255551528535e14,2.2546154757704215e15
1.673280000000001e15,7.106675575297969e14,2.260523783961848e15
1.676600000000001e15,7.132131628479061e14,2.266437205423683e15
1.679920000000001e15,7.157623930994078e14,2.2723557366289735e15
1.6832400000000012e15,7.183152701132954e14,2.27827937378509e15
1.6865600000000012e15,7.20871815691134e14,2.284208112770686e15
1.6898800000000012e15,7.234320517744291e14,2.2901419490542525e15
1.6932000000000012e15,7.259960006572678e14,2.2960808775865115e15
1.6965200000000012e15,7.2856368526546e14,2.302024892654626e15
1.6998400000000012e15,7.311351295365492e14,2.307973987678613e15
1.7031600000000012e15,7.33710358958962e14,2.313928154916619e15
1.7064800000000012e15,7.36289401375332e14,2.3198873850186935e15
1.7098000000000012e15,7.388722882539312e14,2.3258516663114615e15
1.7131200000000012e15,7.414590568652796e14,2.331820983560757e15
1.7164400000000012e15,7.440497544377025e14,2.337795315588656e15
1.7197600000000012e15,7.466444475340489e14,2.343774629855306e15
1.7230800000000012e15,7.492432508464676e14,2.3497588656987745e15
1.7297200000000012e15,7.54454029577454e14,2.361741640324013e15
1.7330400000000012e15,7.57065154334138e14,2.367740696252327e15
1.7363600000000012e15,7.596799278019476e14,2.373744971693787e15
1.7396800000000012e15,7.62298355523603e14,2.3797544654692525e15
1.7430000000000012e15,7.649204425420278e14,2.385769176416723e15
1.7463200000000012e15,7.675461934071659e14,2.3917891033902995e15
1.7496400000000012e15,7.701756121822282e14,2.3978142452591755e15
1.7529600000000012e15,7.728087024493619e14,2.403844600906646e15
1.7562800000000012e15,7.754454673147771e14,2.4098801692291325e15
1.7596000000000012e15,7.780859094133402e14,2.4159209491352315e15
1.7629200000000012e15,7.807300309126571e14,2.421966939544773e15
1.7662400000000012e15,7.833778335166459e14,2.4280181393879025e15
1.7695600000000012e15,7.860293184686281e14,2.4340745476041745e15
1.7728800000000012e15,7.886844865539345e14,2.4401361631416565e15
1.7762000000000012e15,7.91343338102048e14,2.446202984956051e15
1.7795200000000012e15,7.940058729882798e14,2.452275012009828e15
1.7828400000000012e15,7.966720906349921e14,2.458352243271362e15
1.7861600000000012e15,7.993419900123789e14,2.4644346777140905e15
1.7894800000000012e15,8.020155696387906e14,2.470522314315669e15
1.7928000000000012e15,8.046928275806334e14,2.4766151520571455e15
1.7961200000000012e15,8.073737614518174e14,2.482713189922134e15
1.7994400000000012e15,8.100583684127755e14,2.488816426895997e15
1.8027600000000012e15,8.12746645169044e14,2.4949248619650325e15
1.8060800000000012e15,8.154385879694036e14,2.5010384941156705e15
1.8094000000000012e15,8.181341926035869e14,2.507157322333668e15
1.8127200000000012e15,8.208334543995326e14,2.513281345603307e15
1.8160400000000012e15,8.235363682202048e14,2.519410562906598e15
1.8193600000000012e15,8.262429284599498e14,2.525544973222483e15
1.8226800000000012e15,8.289531290404046e14,2.531684575526044e15
1.8260000000000012e15,8.316669634059259e14,2.537829368787697e15
1.8293200000000012e15,8.343844245185569e14,2.5439793519724065e15
1.8326400000000012e15,8.371055048524986e14,2.5501345240388785e15
1.8359600000000012e15,8.398301963880901e14,2.5562948839387635e15
1.8392800000000012e15,8.42558490605276e14,2.562460430615851e15
1.8426000000000012e15,8.452903784765516e14,2.568631163005258e15
1.8459200000000012e15,8.480258504593682e14,2.574807080032618e15
1.8492400000000012e15,8.507648964879782e14,2.580988180613261e15
1.8525600000000012e15,8.5350750596471e14,2.587174463651386e15
1.8558800000000012e15,8.56253667750639e14,2.5933659280392215e15
1.8592000000000012e15,8.59003370155649e14,2.599562572656192e15
1.8625200000000012e15,8.617566009278381e14,2.6057643963680545e15
1.8658400000000012e15,8.645133472422614e14,2.611971398026044e15
1.8691600000000012e15,8.672735956889745e14,2.6181835764659885e15
1.8724800000000012e15,8.700373322603401e14,2.624400930507428e15
1.8758000000000012e15,8.728045423375764e14,2.6306234589527125e15
1.8791200000000012e15,8.755752106764955e14,2.6368511605860775e15
1.8824400000000012e15,8.783493213924055e14,2.6430840341727185e15
1.8857600000000012e15,8.81126857944124e14,2.649322078457836e15
1.8890800000000012e15,8.839078031170558e14,2.6555652921656655e15
1.8924000000000012e15,8.866921390052935e14,2.6618136739984925e15
1.8957200000000012e15,8.894775828706292e14,2.6680672214680335e15
1.8990400000000012e15,8.922614131656328e14,2.67432592387671e15
1.9023600000000012e15,8.950459232534168e14,2.6805897724111105e15
1.9056800000000012e15,8.978317510161769e14,2.6868587609682285e15
1.9090000000000012e15,9.00619217739472e14,2.693132884408744e15
1.9123200000000012e15,9.034085213260965e14,2.6994121381436345e15
1.9156400000000012e15,9.061997953546104e14,2.705696517947727e15
1.9189600000000012e15,9.089931344692624e14,2.7119860198551905e15
1.9222800000000012e15,9.117886074025592e14,2.718280640093406e15
1.9256000000000012e15,9.145862644438756e14,2.7245803750376655e15
1.9289200000000012e15,9.173861420687322e14,2.730885221178272e15
1.9322400000000012e15,9.201882659766659e14,2.737195175095583e15
1.9355600000000012e15,9.22992653173072e14,2.743510233440391e15
1.9388800000000012e15,9.257993134445346e14,2.749830392918028e15
1.9422000000000012e15,9.286082504319201e14,2.756155650275173e15
1.9455200000000012e15,9.314194624266225e14,2.7624860022886375e15
1.9488400000000012e15,9.342329429700674e14,2.768821445755673e15
1.9521600000000012e15,9.370486813094105e14,2.77516197748541e15
1.9554800000000012e15,9.398666627453836e14,2.7815075942912065e15
1.9588000000000012e15,9.426868688972934e14,2.787858292983682e15
1.9621200000000012e15,9.455092779028868e14,2.794214070364293e15
1.9654400000000015e15,9.483338645658348e14,2.8005749232193455e15
1.9687600000000015e15,9.511606004600648e14,2.8069408483143195e15
1.9720800000000015e15,9.539894539977114e14,2.8133118423884625e15
1.9754000000000015e15,9.568203904655516e14,2.819687902149545e15
1.9787200000000015e15,9.596533720334491e14,2.8260690242687615e15
1.9820400000000015e15,9.624883577371758e14,2.8324552053756985e15
1.9853600000000015e15,9.653253034371356e14,2.8388464420533285e15
1.9886800000000015e15,9.681641617537132e14,2.845242730833002e15
1.9920000000000015e15,9.710048819792918e14,2.851644068189388e15
1.9953200000000015e15,9.738474099663255e14,2.858050450535312e15
1.9986400000000015e15,9.766916879901379e14,2.864461874216476e15
2.0019600000000015e15,9.795376545843882e14,2.870878335505998e15
2.0052800000000015e15,9.82385244346233e14,2.8772998305987325e15
2.0086000000000015e15,9.852343877071329e14,2.883726355605334e15
2.0119200000000015e15,9.880850106638326e14,2.8901579065459755e15
2.0152400000000015e15,9.909370344621732e14,2.896594479343704e15
2.0185600000000015e15,9.937903752237032e14,2.9030360698173085e15
2.0218800000000015e15,9.966449435013105e14,2.909482673673642e15
2.0252000000000015e15,9.995006437442756e14,2.9159342864992535e15
2.0285200000000015e15,1.0023573736440715e15,2.9223909037511875e15
