baryon_density,pressure/c2,energy_density/c2
1.5272000000000012e15,3.8869048650270975e14,1.8715488213361372e15
1.5305200000000012e15,3.9042560934074094e14,1.8764976881743062e15
1.5338400000000012e15,3.921648121947535e14,1.881450401755804e15
1.5371600000000012e15,3.939081114144299e14,1.8864069588063268e15
1.5404800000000012e15,3.956555223098467e14,1.8913673563331222e15
1.5438000000000012e15,3.9740705925848694e14,1.8963315915975898e15
1.5471200000000012e15,3.99162735797566e14,1.9012996620914848e15
1.5504400000000012e15,4.009225647041659e14,1.9062715655161598e15
1.5537600000000012e15,4.026865580651391e14,1.9112472997643532e15
1.5570800000000012e15,4.0445472733841094e14,1.916226862904114e15
1.5604000000000012e15,4.0622708340698044e14,1.9212102531645775e15
1.5637200000000012e15,4.080036366266942e14,1.9261974689233035e15
1.5670400000000012e15,4.097843968686678e14,1.9311885086949648e15
1.5703600000000012e15,4.115693735571255e14,1.9361833711212168e15
1.5736800000000012e15,4.1335857570324194e14,1.9411820549615732e15
1.5770000000000012e15,4.151520119355278e14,1.9461845590851808e15
1.5803200000000012e15,4.169496905271869e14,1.9511908824633615e15
1.5836400000000012e15,4.187516194208249e14,1.956201024162855e15
1.5869600000000012e15,4.205578062508267e14,1.9612149833396565e15
1.5902800000000012e15,4.223682583636738e14,1.9662327592333942e15
1.5936000000000012e15,4.241829828364384e14,1.9712543511621868e15
1.5969200000000012e15,4.2600198649366125e14,1.9762797585179285e15
1.6002400000000012e15,4.2782527592277956e14,1.9813089807619488e15
1.6035600000000012e15,4.296528574882739e14,1.986342017421023e15
1.6068800000000012e15,4.314847373446541e14,1.9913788680836848e15
1.6102000000000012e15,4.3332092144840625e14,1.9964195323968202e15
1.6135200000000012e15,4.3516141556901394e14,2.0014640100625045e15
1.6168400000000012e15,4.369987761679094e14,2.0065123191374408e15
1.6201600000000012e15,4.388289627344481e14,2.0115644450864702e15
1.6234800000000012e15,4.406570929752339e14,2.0166203530671722e15
1.6268000000000012e15,4.424846066845388e14,2.0216800261342898e15
1.6301200000000012e15,4.443122819857956e14,2.0267434519556942e15
1.6334400000000012e15,4.461406269583958e14,2.031810620584431e15
1.6367600000000012e15,4.479700069804516e14,2.0368815235917872e15
1.6400800000000012e15,4.4980070101115675e14,2.041956153624459e15
1.6434000000000012e15,4.516329309461412e14,2.0470345041428682e15
1.6467200000000012e15,4.534668786569386e14,2.0521165692514008e15
1.6500400000000012e15,4.5530269665900356e14,2.0572023435808888e15
1.6533600000000012e15,4.5714051518009844e14,2.062291822203202e15
1.6566800000000012e15,4.589804470550445e14,2.0673850005668645e15
1.660000000000001e15,4.6082259123757006e14,2.0724818744470168e15
1.663320000000001e15,4.6266703539437144e14,2.0775824399056298e15
1.666640000000001e15,4.6451385786848494e14,2.0826866932591938e15
1.669960000000001e15,4.663631291963724e14,2.0877946310520495e15
1.673280000000001e15,4.682149133012146e14,2.0929062500340718e15
1.676600000000001e15,4.70069268446156e14,2.0980215471417352e15
1.679920000000001e15,4.719262480062085e14,2.1031405194818998e15
1.6832400000000012e15,4.7378590110087575e14,2.1082631643177902e15
1.6865600000000012e15,4.7564827311820756e14,2.1133894790567535e15
1.6898800000000012e15,4.7751340615311944e14,2.1185194612395108e15
1.6932000000000012e15,4.7938133937718606e14,2.1236531085306528e15
1.6965200000000012e15,4.8125210935309406e14,2.1287904187101702e15
1.6998400000000012e15,4.831257503039506e14,2.1339313896658805e15
1.7031600000000012e15,4.850022943454461e14,2.1390760193866328e15
1.7064800000000012e15,4.868817716872037e14,2.144224305956138e15
1.7098000000000012e15,4.8876421080837175e14,2.1493762475474095e15
1.7131200000000012e15,4.9064963861154556e14,2.1545318424176742e15
1.7164400000000012e15,4.925380805583291e14,2.1596910889037395e15
1.7197600000000012e15,4.944295607892611e14,2.1648539854177408e15
1.7230800000000012e15,4.963241022303328e14,2.170020530443226e15
1.7264000000000012e15,4.982217266879878e14,2.1751907225315662e15
1.7297200000000012e15,5.001224549341221e14,2.1803645602986138e15
1.7330400000000012e15,5.020263067824132e14,2.1855420424216195e15
1.7363600000000012e15,5.039333011570842e14,2.190723167636375e15
1.7396800000000012e15,5.058434561550196e14,2.1959079347345338e15
1.7430000000000012e15,5.077567891020569e14,2.2010963425611358e15
1.7463200000000012e15,5.096733166041143e14,2.206288390012283e15
1.7496400000000012e15,5.115930545937617e14,2.2114840760329568e15
1.7529600000000012e15,5.135160183727352e14,2.2166833996149955e15
1.7562800000000012e15,5.154422226508365e14,2.221886359795167e15
1.7596000000000012e15,5.173716815816052e14,2.2270929556533788e15
1.7629200000000012e15,5.19304408795094e14,2.2323031863109782e15
1.7662400000000012e15,5.212404174280451e14,2.2375170509291582e15
1.7695600000000012e15,5.231797201517242e14,2.242734548707448e15
1.7728800000000012e15,5.2512232919763656e14,2.247955678882284e15
1.7762000000000012e15,5.270682563813364e14,2.2531804407256635e15
1.7795200000000012e15,5.2901751312449144e14,2.2584088335438655e15
1.7828400000000012e15,5.3097011047537725e14,2.263640856676231e15
1.7861600000000012e15,5.329260591279333e14,2.2688765094940235e15
1.7894800000000012e15,5.348853694395102e14,2.274115791399321e15
1.7928000000000012e15,5.36848051447417e14,2.2793587018239795e15
1.7961200000000012e15,5.3881411488437656e14,2.284605240228644e15
1.7994400000000012e15,5.40783569192973e14,2.2898554061017985e15
1.8027600000000012e15,5.427564235391751e14,2.295109198958864e15
1.8060800000000012e15,5.447326868250181e14,2.3003666183413375e15
1.8094000000000012e15,5.4671236770049044e14,2.30562766381598e15
1.8127200000000012e15,5.486954745747092e14,2.310892334974009e15
1.8160400000000012e15,5.50682015626425e14,2.316160631430368e15
1.8193600000000012e15,5.526719988139074e14,2.3214325528229885e15
1.8226800000000012e15,5.5466543188426444e14,2.3267080988121135e15
1.8260000000000012e15,5.566623223822235e14,2.3319872690796265e15
1.8293200000000012e15,5.586626776584325e14,2.3372700633284205e15
1.8326400000000012e15,5.60666504877287e14,2.342556481281787e15
1.8359600000000012e15,5.626738110243448e14,2.3478465226828375e15
1.8392800000000012e15,5.646846029133364e14,2.35314018729393e15
1.8426000000000012e15,5.666988871928092e14,2.358437474896135e15
1.8459200000000012e15,5.687166703524192e14,2.3637383852887185e15
1.8492400000000012e15,5.7073795872891e14,2.3690429182886325e15
1.8525600000000012e15,5.727627585117756e14,2.3743510737300425e15
1.8558800000000012e15,5.747910757486529e14,2.3796628514638525e15
1.8592000000000012e15,5.76822916350441e14,2.38497825135727e15
1.8625200000000012e15,5.788582860961721e14,2.3902972732933625e15
1.8658400000000012e15,5.80897190637652e14,2.395619917170646e15
1.8691600000000012e15,5.829396355038752e14,2.4009461829026865e15
1.8724800000000012e15,5.849856261052388e14,2.4062760704177055e15
1.8758000000000012e15,5.870351677375586e14,2.411609579658209e15
1.8791200000000012e15,5.890882655858972e14,2.416946710580624e15
1.8824400000000012e15,5.911449247282341e14,2.422287463154944e15
1.8857600000000012e15,5.932051501389525e14,2.4276318373644005e15
1.8890800000000012e15,5.952689466921888e14,2.4329798332051255e15
1.8924000000000012e15,5.973363191650241e14,2.438331450685838e15
1.8957200000000012e15,5.994072722405515e14,2.4436866898275375e15
1.8990400000000012e15,6.014818105107964e14,2.4490455506632045e15
1.9023600000000012e15,6.035599384795306e14,2.4544080332375165e15
1.9056800000000012e15,6.056416605649552e14,2.4597741376065605e15
1.9090000000000012e15,6.077269811022836e14,2.4651438638375745e15
1.9123200000000012e15,6.098159043462124e14,2.4705172120086715e15
1.9156400000000012e15,6.119084344732978e14,2.475894182208595e15
1.9189600000000012e15,6.14004575584231e14,2.4812747745364695e15
1.9222800000000012e15,6.161043317060305e14,2.486658989101556e15
1.9256000000000012e15,6.18207706794146e14,2.492046826023025e15
1.9289200000000012e15,6.2031470473448e14,2.497438285429728e15
1.9322400000000012e15,6.224253293453298e14,2.502833367459977e15
1.9355600000000012e15,6.24539584379269e14,2.5082320722613315e15
1.9388800000000012e15,6.266574735249344e14,2.5136343999903945e15
1.9422000000000012e15,6.287790004087729e14,2.519040350812607e15
1.9455200000000012e15,6.309041685967054e14,2.52444992490205e15
1.9488400000000012e15,6.33032981595739e14,2.5298631224412615e15
1.9521600000000012e15,6.351654428555176e14,2.535279943621041e15
1.9554800000000012e15,6.373015557698195e14,2.540700388640281e15
1.9588000000000012e15,6.394413236779986e14,2.5461244577057765e15
1.9621200000000012e15,6.415847498663775e14,2.551552151032069e15
1.9654400000000015e15,6.437318375695944e14,2.556983468841267e15
1.9687600000000015e15,6.45882589971897e14,2.562418411362895e15
1.9720800000000015e15,6.48037010208399e14,2.567856978833726e15
1.9754000000000015e15,6.501951013662894e14,2.5732991714976355e15
1.9787200000000015e15,6.523568664860032e14,2.578744989605444e15
1.9820400000000015e15,6.545223085623545e14,2.584194433414777e15
1.9853600000000015e15,6.566914305456289e14,2.589647503189917e15
1.9886800000000015e15,6.588642353426408e14,2.595104199201671e15
1.9920000000000015e15,6.610407258177639e14,2.6005645217272285e15
1.9953200000000015e15,6.632209047939138e14,2.6060284710500325e15
1.9986400000000015e15,6.654047750535125e14,2.611496047459648e15
2.0019600000000015e15,6.67592339339418e14,2.6169672512516405e15
2.0052800000000015e15,6.697836003558219e14,2.622442082727449e15
2.0086000000000015e15,6.719785607691239e14,2.627920542194268e15
2.0119200000000015e15,6.741772232087745e14,2.6334026299649295e15
2.0152400000000015e15,6.763795902680966e14,2.6388883463577875e15
2.0185600000000015e15,6.785856645050786e14,2.6443776916966085e15
2.0218800000000015e15,6.807954484431442e14,2.6498706663104635e15
2.0252000000000015e15,6.830089445719045e14,2.6553672705336135e15
2.0285200000000015e15,6.852261553478755e14,2.660867504705416e15
2.0318400000000015e15,6.874470831951882e14,2.6663713691702165e15
2.0351600000000015e15,6.8967173050627e14,2.671878864277253e15
2.0384800000000015e15,6.91900099642506e14,2.6773899903805505e15
2.0418000000000015e15,6.941321929348875e14,2.6829047478388355e15
2.0451200000000015e15,6.963680126846342e14,2.688423137015442e15
2.0484400000000015e15,6.986075611638061e14,2.69394515827821e15
2.0517600000000015e15,7.008508406158899e14,2.699470811999413e15
2.0550800000000015e15,7.030978532563765e14,2.7050000985556535e15
2.0584000000000015e15,7.053486012733226e14,2.7105330183277915e15
2.0617200000000015e15,7.076030868278856e14,2.7160695717008555e15
2.0650400000000015e15,7.09861312054859e14,2.721609759063958e15
2.0683600000000015e15,7.121232790631854e14,2.727153580810227e15
2.0716800000000015e15,7.143889899364525e14,2.732701037336709e15
2.0750000000000015e15,7.166584467333854e14,2.738252129044312e15
2.0783200000000015e15,7.189316514883152e14,2.7438068563377175e15
2.0816400000000015e15,7.212086062116419e14,2.749365219625311e15
2.0849600000000015e15,7.234893128902898e14,2.7549272193191155e15
2.0882800000000015e15,7.257737734881294e14,2.76049285583471e15
2.0916000000000015e15,7.28061989946422e14,2.7660621295911695e15
2.0949200000000015e15,7.303539641842228e14,2.771635041010999e15
2.0982400000000015e15,7.326496980987872e14,2.7772115905200525e15
2.1015600000000015e15,7.349491935659654e14,2.7827917785474885e15
2.1048800000000015e15,7.372524524405934e14,2.7883756055256905e15
2.1082000000000015e15,7.395594765568545e14,2.7939630718902135e15
2.1115200000000015e15,7.418702677286565e14,2.79955417807972e15
2.1148400000000015e15,7.441848277499805e14,2.805148924535916e15
2.1181600000000015e15,7.465031583952346e14,2.8107473117035025e15
2.1214800000000015e15,7.48825261419585e14,2.8163493400301065e15
2.1248000000000015e15,7.511511385592925e14,2.82195500996623e15
2.1281200000000015e15,7.534807915320376e14,2.8275643219652005e15
2.1314400000000015e15,7.55814222037227e14,2.8331772764831015e15
2.1347600000000015e15,7.581514317563078e14,2.838793873978734e15
2.1380800000000015e15,7.604924223530659e14,2.8444141149135555e15
2.1414000000000015e15,7.628371954739184e14,2.8500379997516325e15
2.1447200000000015e15,7.651857527482035e14,2.85566552895959e15
2.1480400000000015e15,7.675380957884535e14,2.8612967030065595e15
2.1513600000000015e15,7.698942261906738e14,2.8669315223641315e15
2.1546800000000015e15,7.72254145534607e14,2.8725699875063095e15
